UserId	二级品类	会员创建日期	留存率分组	省	省市	销售日期	销售量
29212001030	食品	2013/5/29 星期三 15:31:26	高留存率	BJ	BJ	2014/3/2 星期日	1
29212001030	食品	2013/5/29 星期三 15:31:26	高留存率	BJ	BJ	2014/3/1 星期六	1
29212001030	食品	2013/5/29 星期三 15:31:26	高留存率	BJ	BJ	2014/7/5 星期六	1
29212001030	食品	2013/5/29 星期三 15:31:26	高留存率	BJ	BJ	2014/7/5 星期六	1
36911391250	食品	2013/1/19 星期六 12:11:32	高留存率	BJ	BJ	2013/12/2 星期一	1
36911391250	食品	2013/1/19 星期六 12:11:32	高留存率	BJ	BJ	2013/2/17 星期日	1
36911391250	食品	2013/1/19 星期六 12:11:32	高留存率	BJ	BJ	2013/2/17 星期日	1
36911391250	食品	2013/1/19 星期六 12:11:32	高留存率	BJ	BJ	2013/4/25 星期四	1
11411391408	食品	2013/1/19 星期六 13:07:20	高留存率	BJ	BJ	2013/12/21 星期六	3
11411391408	食品	2013/1/19 星期六 13:07:20	高留存率	BJ	BJ	2013/12/21 星期六	2
11411391408	食品	2013/1/19 星期六 13:07:20	高留存率	BJ	BJ	2013/12/21 星期六	3
4611394058	食品	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/6/3 星期一	1
4611394058	食品	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/6/3 星期一	0
4611394058	食品	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/6/16 星期日	1
4611394058	食品	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/6/16 星期日	1
4611394058	食品	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/5/5 星期日	1
95411394097	食品	2013/1/20 星期日 15:10:41	高留存率	BJ	BJ	2013/10/18 星期五	1
95411394097	食品	2013/1/20 星期日 15:10:41	高留存率	BJ	BJ	2013/10/18 星期五	1
95411394097	食品	2013/1/20 星期日 15:10:41	高留存率	BJ	BJ	2013/10/18 星期五	1
72711399152	食品	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/3/13 星期三	2
72711399152	食品	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/3/13 星期三	1
72711399152	食品	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/3/22 星期五	1
72711399152	食品	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/3/4 星期一	1
72711399152	食品	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/7/18 星期四	0
72711399152	食品	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/3/13 星期三	1
72711399152	食品	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/7/18 星期四	0
72711399152	食品	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/7/18 星期四	0
72711399152	食品	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/7/18 星期四	0
72711399152	食品	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/7/18 星期四	0
72711399152	食品	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/7/18 星期四	0
72711399152	食品	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/7/18 星期四	0
72711399152	食品	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/1/21 星期一	1
72311402741	食品	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2014/3/24 星期一	1
72311402741	食品	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2013/10/17 星期四	0
72311402741	食品	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2013/10/17 星期四	4
72311402741	食品	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2013/6/29 星期六	1
72311402741	食品	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2013/6/29 星期六	0
72311402741	食品	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2013/6/29 星期六	0
72311402741	食品	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2013/5/12 星期日	4
72311402741	食品	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2014/5/18 星期日	1
72311402741	食品	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2013/8/24 星期六	1
72311402741	食品	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2014/3/24 星期一	1
72311402741	食品	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2014/4/13 星期日	1
72311402741	食品	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2014/4/13 星期日	1
72311402741	食品	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2014/4/13 星期日	1
72311402741	食品	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2014/4/13 星期日	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/4/26 星期六	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/5/8 星期四	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/5/27 星期二	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/5/27 星期二	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/2/4 星期二	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/6/13 星期五	0
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/6/13 星期五	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/6/13 星期五	0
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/6/13 星期五	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/6/9 星期一	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/6/9 星期一	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/2/19 星期三	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/2/10 星期一	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/7/1 星期二	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/7/1 星期二	0
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/7/1 星期二	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/6/25 星期三	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/2/27 星期四	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/2/27 星期四	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/2/27 星期四	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/7/15 星期二	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/7/15 星期二	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/3/24 星期一	0
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/3/24 星期一	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/4/11 星期五	1
57411403313	食品	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/4/11 星期五	1
66911617895	食品	2013/3/26 星期二 10:00:46	高留存率	BJ	BJ	2013/12/2 星期一	1
66911617895	食品	2013/3/26 星期二 10:00:46	高留存率	BJ	BJ	2013/12/2 星期一	1
66911617895	食品	2013/3/26 星期二 10:00:46	高留存率	BJ	BJ	2013/12/2 星期一	1
66911617895	食品	2013/3/26 星期二 10:00:46	高留存率	BJ	BJ	2013/12/2 星期一	1
66911617895	食品	2013/3/26 星期二 10:00:46	高留存率	BJ	BJ	2014/1/18 星期六	1
66911617895	食品	2013/3/26 星期二 10:00:46	高留存率	BJ	BJ	2014/1/18 星期六	2
66911617895	食品	2013/3/26 星期二 10:00:46	高留存率	BJ	BJ	2014/4/18 星期五	4
66911617895	食品	2013/3/26 星期二 10:00:46	高留存率	BJ	BJ	2014/4/1 星期二	2
66911617895	食品	2013/3/26 星期二 10:00:46	高留存率	BJ	BJ	2013/12/2 星期一	1
27811619262	食品	2013/3/26 星期二 15:51:46	高留存率	BJ	BJ	2013/6/15 星期六	1
27811619262	食品	2013/3/26 星期二 15:51:46	高留存率	BJ	BJ	2013/6/15 星期六	1
27811619262	食品	2013/3/26 星期二 15:51:46	高留存率	BJ	BJ	2013/6/15 星期六	1
27811619262	食品	2013/3/26 星期二 15:51:46	高留存率	BJ	BJ	2013/6/15 星期六	1
27811619262	食品	2013/3/26 星期二 15:51:46	高留存率	BJ	BJ	2013/6/15 星期六	1
27811619262	食品	2013/3/26 星期二 15:51:46	高留存率	BJ	BJ	2013/6/15 星期六	1
83011624759	食品	2013/3/28 星期四 16:15:19	高留存率	BJ	BJ	2013/5/9 星期四	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/8/3 星期六	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/8/3 星期六	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/8/17 星期六	2
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/8/17 星期六	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/8/3 星期六	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/8/17 星期六	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/8/3 星期六	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/11/28 星期四	2
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/8/17 星期六	2
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2014/5/2 星期五	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/8/17 星期六	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/8/17 星期六	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/8/4 星期日	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/8/17 星期六	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/12/21 星期六	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/11/13 星期三	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/11/13 星期三	2
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2013/11/13 星期三	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2014/5/2 星期五	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2014/1/25 星期六	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2014/1/25 星期六	1
18412007533	食品	2013/5/31 星期五 10:27:04	高留存率	BJ	BJ	2014/1/25 星期六	1
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/6/2 星期日	0
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/6/2 星期日	1
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/10/1 星期二	2
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2014/7/2 星期三	1
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2014/7/2 星期三	1
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/8/21 星期三	1
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/8/21 星期三	1
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/8/21 星期三	1
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/8/21 星期三	1
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/7/28 星期日	2
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/7/28 星期日	1
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/7/28 星期日	0
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/7/28 星期日	0
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/6/2 星期日	1
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/6/2 星期日	1
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/6/2 星期日	0
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/6/2 星期日	0
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/6/2 星期日	0
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/6/2 星期日	0
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/10/1 星期二	0
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/10/1 星期二	2
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/6/2 星期日	1
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/6/2 星期日	1
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/6/2 星期日	0
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/6/2 星期日	0
35912019648	食品	2013/6/2 星期日 14:33:50	高留存率	BJ	BJ	2013/6/2 星期日	0
59012020272	食品	2013/6/2 星期日 16:02:11	高留存率	BJ	BJ	2013/7/14 星期日	1
59012020272	食品	2013/6/2 星期日 16:02:11	高留存率	BJ	BJ	2013/6/2 星期日	1
59012020272	食品	2013/6/2 星期日 16:02:11	高留存率	BJ	BJ	2013/6/2 星期日	1
59012020272	食品	2013/6/2 星期日 16:02:11	高留存率	BJ	BJ	2013/6/2 星期日	1
59012020272	食品	2013/6/2 星期日 16:02:11	高留存率	BJ	BJ	2013/7/14 星期日	1
67812022555	食品	2013/6/3 星期一 10:12:34	高留存率	BJ	BJ	2013/12/31 星期二	3
67812022555	食品	2013/6/3 星期一 10:12:34	高留存率	BJ	BJ	2013/9/6 星期五	1
67812022555	食品	2013/6/3 星期一 10:12:34	高留存率	BJ	BJ	2013/11/10 星期日	1
28512023206	食品	2013/6/3 星期一 12:41:32	高留存率	BJ	BJ	2013/6/3 星期一	1
28512023206	食品	2013/6/3 星期一 12:41:32	高留存率	BJ	BJ	2013/6/17 星期一	2
28512023206	食品	2013/6/3 星期一 12:41:32	高留存率	BJ	BJ	2013/6/17 星期一	1
68912023580	食品	2013/6/3 星期一 14:12:52	高留存率	BJ	BJ	2013/8/30 星期五	1
66812024042	食品	2013/6/3 星期一 16:05:01	高留存率	BJ	BJ	2013/6/18 星期二	1
66812024042	食品	2013/6/3 星期一 16:05:01	高留存率	BJ	BJ	2013/6/3 星期一	0
66812024042	食品	2013/6/3 星期一 16:05:01	高留存率	BJ	BJ	2013/6/18 星期二	1
66812024042	食品	2013/6/3 星期一 16:05:01	高留存率	BJ	BJ	2013/6/18 星期二	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/12/7 星期六	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/8/17 星期六	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/8/17 星期六	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/8/3 星期六	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/8/17 星期六	2
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/8/3 星期六	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/8/17 星期六	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/8/17 星期六	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/9/20 星期五	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/9/20 星期五	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/9/20 星期五	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/9/20 星期五	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/6/10 星期一	0
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/6/3 星期一	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/6/22 星期六	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/6/10 星期一	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/6/10 星期一	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/6/3 星期一	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/6/10 星期一	0
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/6/22 星期六	4
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/6/10 星期一	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/10/13 星期日	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/10/13 星期日	3
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/7/13 星期六	1
88612024229	食品	2013/6/3 星期一 16:50:59	高留存率	BJ	BJ	2013/7/13 星期六	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/3/17 星期一	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/3/17 星期一	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/3/17 星期一	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/3/17 星期一	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/3/17 星期一	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/3/17 星期一	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/3/2 星期日	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/3/2 星期日	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/3/2 星期日	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/3/2 星期日	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/3/2 星期日	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/3/2 星期日	1
80911626927	食品	2013/3/29 星期五 13:15:00	高留存率	BJ	BJ	2013/3/29 星期五	1
80911626927	食品	2013/3/29 星期五 13:15:00	高留存率	BJ	BJ	2013/3/29 星期五	1
80911626927	食品	2013/3/29 星期五 13:15:00	高留存率	BJ	BJ	2013/3/29 星期五	1
57611632722	食品	2013/3/30 星期六 18:46:13	高留存率	BJ	BJ	2014/6/29 星期日	1
57611632722	食品	2013/3/30 星期六 18:46:13	高留存率	BJ	BJ	2014/5/15 星期四	1
67111413531	食品	2013/1/25 星期五 17:29:16	高留存率	BJ	BJ	2014/3/23 星期日	1
23211415190	食品	2013/1/26 星期六 11:43:19	高留存率	BJ	BJ	2013/1/26 星期六	1
77311415546	食品	2013/1/26 星期六 12:36:31	高留存率	BJ	BJ	2014/1/27 星期一	1
47811420265	食品	2013/1/27 星期日 13:22:33	高留存率	BJ	BJ	2014/7/24 星期四	1
7311420801	食品	2013/1/27 星期日 14:30:17	高留存率	BJ	BJ	2013/4/18 星期四	1
34011421090	食品	2013/1/27 星期日 15:06:52	高留存率	BJ	BJ	2013/1/27 星期日	1
72011428891	食品	2013/1/29 星期二 16:27:08	高留存率	BJ	BJ	2013/12/21 星期六	4
72011428891	食品	2013/1/29 星期二 16:27:08	高留存率	BJ	BJ	2013/5/15 星期三	1
72011428891	食品	2013/1/29 星期二 16:27:08	高留存率	BJ	BJ	2013/5/15 星期三	1
72011428891	食品	2013/1/29 星期二 16:27:08	高留存率	BJ	BJ	2013/7/20 星期六	1
72011428891	食品	2013/1/29 星期二 16:27:08	高留存率	BJ	BJ	2013/3/27 星期三	1
72011428891	食品	2013/1/29 星期二 16:27:08	高留存率	BJ	BJ	2013/5/15 星期三	1
42611430609	食品	2013/1/30 星期三 11:18:37	高留存率	BJ	BJ	2013/10/13 星期日	1
42611430609	食品	2013/1/30 星期三 11:18:37	高留存率	BJ	BJ	2013/10/13 星期日	1
42611430609	食品	2013/1/30 星期三 11:18:37	高留存率	BJ	BJ	2013/9/14 星期六	1
42611430609	食品	2013/1/30 星期三 11:18:37	高留存率	BJ	BJ	2013/5/3 星期五	1
42611430609	食品	2013/1/30 星期三 11:18:37	高留存率	BJ	BJ	2013/8/24 星期六	1
42611430609	食品	2013/1/30 星期三 11:18:37	高留存率	BJ	BJ	2013/8/24 星期六	3
42611430609	食品	2013/1/30 星期三 11:18:37	高留存率	BJ	BJ	2013/8/24 星期六	1
42611430609	食品	2013/1/30 星期三 11:18:37	高留存率	BJ	BJ	2013/8/24 星期六	1
49711434498	食品	2013/1/31 星期四 15:31:27	高留存率	BJ	BJ	2014/5/26 星期一	1
49711434498	食品	2013/1/31 星期四 15:31:27	高留存率	BJ	BJ	2014/6/22 星期日	1
49711434498	食品	2013/1/31 星期四 15:31:27	高留存率	BJ	BJ	2014/5/4 星期日	1
9011436404	食品	2013/1/31 星期四 19:11:21	高留存率	BJ	BJ	2014/2/21 星期五	1
9011436404	食品	2013/1/31 星期四 19:11:21	高留存率	BJ	BJ	2014/2/21 星期五	1
9011436404	食品	2013/1/31 星期四 19:11:21	高留存率	BJ	BJ	2014/2/21 星期五	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/1/23 星期四	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/1/23 星期四	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/1/23 星期四	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/1/23 星期四	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/1/23 星期四	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/1/23 星期四	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/1/23 星期四	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/1/11 星期六	2
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/1/11 星期六	2
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2013/12/21 星期六	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/1/1 星期三	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/1/1 星期三	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/1/1 星期三	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/1/1 星期三	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/1/1 星期三	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2013/12/21 星期六	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/1/1 星期三	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/4/29 星期二	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/4/29 星期二	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/4/6 星期日	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/4/6 星期日	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/4/6 星期日	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/4/6 星期日	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/4/6 星期日	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/4/6 星期日	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/4/6 星期日	1
13612026585	食品	2013/6/4 星期二 13:23:35	高留存率	BJ	BJ	2014/4/6 星期日	1
84312026596	食品	2013/6/4 星期二 13:27:16	高留存率	BJ	BJ	2014/2/16 星期日	1
21512027788	食品	2013/6/4 星期二 18:29:19	高留存率	BJ	BJ	2013/7/20 星期六	1
21512027788	食品	2013/6/4 星期二 18:29:19	高留存率	BJ	BJ	2013/6/4 星期二	1
21512027788	食品	2013/6/4 星期二 18:29:19	高留存率	BJ	BJ	2013/8/13 星期二	1
21512027788	食品	2013/6/4 星期二 18:29:19	高留存率	BJ	BJ	2013/7/20 星期六	1
21312028716	食品	2013/6/5 星期三 9:54:28	高留存率	BJ	BJ	2013/6/5 星期三	2
21312028716	食品	2013/6/5 星期三 9:54:28	高留存率	BJ	BJ	2013/6/5 星期三	2
21312028716	食品	2013/6/5 星期三 9:54:28	高留存率	BJ	BJ	2014/2/12 星期三	1
89612030412	食品	2013/6/5 星期三 16:24:27	高留存率	BJ	BJ	2013/11/25 星期一	1
89612030412	食品	2013/6/5 星期三 16:24:27	高留存率	BJ	BJ	2013/6/5 星期三	1
89612030412	食品	2013/6/5 星期三 16:24:27	高留存率	BJ	BJ	2013/6/5 星期三	2
89612030412	食品	2013/6/5 星期三 16:24:27	高留存率	BJ	BJ	2013/6/5 星期三	1
89612030412	食品	2013/6/5 星期三 16:24:27	高留存率	BJ	BJ	2013/6/5 星期三	1
89612030412	食品	2013/6/5 星期三 16:24:27	高留存率	BJ	BJ	2013/6/5 星期三	1
89612030412	食品	2013/6/5 星期三 16:24:27	高留存率	BJ	BJ	2013/8/3 星期六	1
89612030412	食品	2013/6/5 星期三 16:24:27	高留存率	BJ	BJ	2013/8/3 星期六	1
89612030412	食品	2013/6/5 星期三 16:24:27	高留存率	BJ	BJ	2013/6/5 星期三	1
89612030412	食品	2013/6/5 星期三 16:24:27	高留存率	BJ	BJ	2013/8/3 星期六	1
89612030412	食品	2013/6/5 星期三 16:24:27	高留存率	BJ	BJ	2013/6/5 星期三	1
68712031611	食品	2013/6/5 星期三 19:37:23	高留存率	BJ	BJ	2014/3/17 星期一	1
68712031611	食品	2013/6/5 星期三 19:37:23	高留存率	BJ	BJ	2014/3/17 星期一	1
93012032587	食品	2013/6/6 星期四 10:59:47	高留存率	BJ	BJ	2013/8/29 星期四	1
93012032587	食品	2013/6/6 星期四 10:59:47	高留存率	BJ	BJ	2013/6/6 星期四	1
93012032587	食品	2013/6/6 星期四 10:59:47	高留存率	BJ	BJ	2013/6/6 星期四	1
93012032587	食品	2013/6/6 星期四 10:59:47	高留存率	BJ	BJ	2013/6/6 星期四	1
93012032587	食品	2013/6/6 星期四 10:59:47	高留存率	BJ	BJ	2013/6/6 星期四	1
